id, date, time, in, out, inSum, outSum
6,2021-01-01,10:08,1,0,36,34
7,2021-01-01,10:08,0,0,4,3
8,2021-01-01,10:08,1,0,36,37
9,2021-01-01,10:08,0,0,130,86
10,2021-01-01,10:08,0,0,122,105
11,2021-01-01,10:08,1,1,77,161
12,2021-01-01,10:08,1,2,96,89
13,2021-01-01,10:08,4,1,179,123
14,2021-01-01,10:08,0,0,0,0
15,2021-01-01,10:08,0,0,4,4
16,2021-01-01,10:08,0,0,0,0
17,2021-01-01,10:08,0,0,0,0
18,2021-01-01,10:08,0,0,7,6
19,2021-01-01,10:08,0,0,2,3
1,2021-01-01,10:09,0,0,0,0
2,2021-01-01,10:09,0,0,0,0
3,2021-01-01,10:09,0,0,0,0
4,2021-01-01,10:09,0,0,0,0
5,2021-01-01,10:09,0,0,3,0
6,2021-01-01,10:09,2,0,38,34
7,2021-01-01,10:09,0,0,4,3
8,2021-01-01,10:09,0,0,36,37
9,2021-01-01,10:09,2,3,132,89
10,2021-01-01,10:09,0,0,122,105
11,2021-01-01,10:09,1,0,78,161
12,2021-01-01,10:09,0,1,96,90
13,2021-01-01,10:09,2,1,181,124
14,2021-01-01,10:09,0,0,0,0
15,2021-01-01,10:09,0,0,4,4
16,2021-01-01,10:09,0,0,0,0
17,2021-01-01,10:09,0,0,0,0
18,2021-01-01,10:09,1,0,8,6
19,2021-01-01,10:09,0,0,2,3
1,2021-01-01,10:10,0,0,0,0
2,2021-01-01,10:10,0,0,0,0
3,2021-01-01,10:10,0,0,0,0
4,2021-01-01,10:10,0,0,0,0
5,2021-01-01,10:10,0,0,3,0
6,2021-01-01,10:10,0,0,38,34
7,2021-01-01,10:10,0,0,4,3
8,2021-01-01,10:10,0,1,36,38
9,2021-01-01,10:10,5,1,137,90
10,2021-01-01,10:10,1,2,123,107
11,2021-01-01,10:10,3,0,81,161
12,2021-01-01,10:10,1,0,97,90
13,2021-01-01,10:10,3,0,184,124
14,2021-01-01,10:10,0,0,0,0
15,2021-01-01,10:10,0,0,4,4
16,2021-01-01,10:10,0,0,0,0
17,2021-01-01,10:10,0,0,0,0
18,2021-01-01,10:10,2,1,10,7
19,2021-01-01,10:10,0,1,2,4
1,2021-01-01,10:11,0,0,0,0
2,2021-01-01,10:11,0,0,0,0
3,2021-01-01,10:11,0,2,0,2
4,2021-01-01,10:11,0,0,0,0
5,2021-01-01,10:11,0,0,3,0
6,2021-01-01,10:11,0,1,38,35
7,2021-01-01,10:11,0,0,4,3
8,2021-01-01,10:11,4,3,40,41
9,2021-01-01,10:11,1,3,138,93
10,2021-01-01,10:11,0,0,123,107
11,2021-01-01,10:11,1,7,82,168
12,2021-01-01,10:11,0,1,97,91
13,2021-01-01,10:11,5,2,189,126
14,2021-01-01,10:11,0,0,0,0
15,2021-01-01,10:11,0,0,4,4
16,2021-01-01,10:11,0,0,0,0
17,2021-01-01,10:11,0,0,0,0
18,2021-01-01,10:11,0,1,10,8
19,2021-01-01,10:11,0,0,2,4
1,2021-01-01,10:12,0,0,0,0
2,2021-01-01,10:12,0,2,0,2
3,2021-01-01,10:12,1,0,1,2
4,2021-01-01,10:12,0,0,0,0
5,2021-01-01,10:12,0,0,3,0
6,2021-01-01,10:12,0,0,38,35
7,2021-01-01,10:12,0,1,4,4
8,2021-01-01,10:12,1,1,41,42
9,2021-01-01,10:12,2,2,140,95
10,2021-01-01,10:12,2,0,125,107
11,2021-01-01,10:12,5,2,87,170
12,2021-01-01,10:12,0,0,97,91
13,2021-01-01,10:12,3,0,192,126
14,2021-01-01,10:12,0,0,0,0
15,2021-01-01,10:12,0,0,4,4
16,2021-01-01,10:12,0,0,0,0
17,2021-01-01,10:12,0,0,0,0
18,2021-01-01,10:12,0,0,10,8
19,2021-01-01,10:12,0,0,2,4
1,2021-01-01,10:13,0,0,0,0
2,2021-01-01,10:13,0,1,0,3
3,2021-01-01,10:13,0,0,1,2
4,2021-01-01,10:13,0,0,0,0
5,2021-01-01,10:13,0,0,3,0
6,2021-01-01,10:13,0,2,38,37
7,2021-01-01,10:13,0,0,4,4
8,2021-01-01,10:13,0,0,41,42
9,2021-01-01,10:13,2,7,142,102
10,2021-01-01,10:13,1,1,126,108
11,2021-01-01,10:13,1,0,88,170
12,2021-01-01,10:13,0,2,97,93
13,2021-01-01,10:13,1,1,193,127
14,2021-01-01,10:13,0,0,0,0
15,2021-01-01,10:13,0,0,4,4
16,2021-01-01,10:13,0,0,0,0
17,2021-01-01,10:13,0,0,0,0
18,2021-01-01,10:13,0,0,10,8
19,2021-01-01,10:13,0,0,2,4
1,2021-01-01,10:14,0,0,0,0
2,2021-01-01,10:14,2,1,2,4
3,2021-01-01,10:14,0,0,1,2
4,2021-01-01,10:14,0,0,0,0
5,2021-01-01,10:14,0,0,3,0
6,2021-01-01,10:14,1,0,39,37
7,2021-01-01,10:14,0,0,4,4
8,2021-01-01,10:14,1,0,42,42
9,2021-01-01,10:14,0,1,142,103
10,2021-01-01,10:14,1,2,127,110
11,2021-01-01,10:14,0,1,88,171
12,2021-01-01,10:14,0,1,97,94
13,2021-01-01,10:14,2,0,195,127
14,2021-01-01,10:14,0,0,0,0
15,2021-01-01,10:14,0,0,4,4
16,2021-01-01,10:14,0,0,0,0
17,2021-01-01,10:14,0,0,0,0
18,2021-01-01,10:14,0,0,10,8
19,2021-01-01,10:14,0,0,2,4
1,2021-01-01,10:15,0,0,0,0
2,2021-01-01,10:15,3,1,5,5
3,2021-01-01,10:15,0,0,1,2
4,2021-01-01,10:15,0,0,0,0
5,2021-01-01,10:15,0,0,3,0
6,2021-01-01,10:15,0,0,39,37
7,2021-01-01,10:15,0,0,4,4
8,2021-01-01,10:15,0,0,42,42
9,2021-01-01,10:15,0,0,142,103
10,2021-01-01,10:15,0,0,127,110
11,2021-01-01,10:15,0,1,88,172
12,2021-01-01,10:15,1,0,98,94
13,2021-01-01,10:15,1,0,196,127
14,2021-01-01,10:15,0,0,0,0
15,2021-01-01,10:15,0,0,4,4
16,2021-01-01,10:15,0,0,0,0
17,2021-01-01,10:15,0,0,0,0
18,2021-01-01,10:15,0,0,10,8
19,2021-01-01,10:15,0,0,2,4
1,2021-01-01,10:16,0,2,0,2
2,2021-01-01,10:16,0,0,5,5
3,2021-01-01,10:16,0,0,1,2
4,2021-01-01,10:16,0,0,0,0
5,2021-01-01,10:16,0,0,3,0
6,2021-01-01,10:16,1,1,40,38
7,2021-01-01,10:16,0,0,4,4
8,2021-01-01,10:16,2,2,44,44
9,2021-01-01,10:16,2,2,144,105
10,2021-01-01,10:16,0,1,127,111
11,2021-01-01,10:16,0,0,88,172
12,2021-01-01,10:16,0,0,98,94
13,2021-01-01,10:16,0,1,196,128
14,2021-01-01,10:16,0,0,0,0
15,2021-01-01,10:16,0,0,4,4
16,2021-01-01,10:16,0,0,0,0
17,2021-01-01,10:16,0,0,0,0
18,2021-01-01,10:16,0,0,10,8
19,2021-01-01,10:16,0,0,2,4
1,2021-01-01,10:17,3,1,3,3
2,2021-01-01,10:17,0,0,5,5
3,2021-01-01,10:17,0,0,1,2
4,2021-01-01,10:17,0,0,0,0
5,2021-01-01,10:17,0,0,3,0
6,2021-01-01,10:17,0,0,40,38
7,2021-01-01,10:17,0,0,4,4
8,2021-01-01,10:17,0,1,44,45
9,2021-01-01,10:17,0,0,144,105
10,2021-01-01,10:17,0,4,127,115
11,2021-01-01,10:17,0,0,88,172
12,2021-01-01,10:17,1,0,99,94
13,2021-01-01,10:17,2,1,198,129
14,2021-01-01,10:17,0,0,0,0
15,2021-01-01,10:17,0,0,4,4
16,2021-01-01,10:17,0,0,0,0
17,2021-01-01,10:17,0,0,0,0
18,2021-01-01,10:17,0,0,10,8
19,2021-01-01,10:17,0,0,2,4
1,2021-01-01,10:18,0,0,3,3
2,2021-01-01,10:18,0,0,5,5
3,2021-01-01,10:18,0,0,1,2
4,2021-01-01,10:18,0,0,0,0
5,2021-01-01,10:18,0,0,3,0
6,2021-01-01,10:18,0,0,40,38
7,2021-01-01,10:18,0,0,4,4
8,2021-01-01,10:18,0,0,44,45
9,2021-01-01,10:18,0,0,144,105
10,2021-01-01,10:18,0,0,127,115
11,2021-01-01,10:18,0,0,88,172
12,2021-01-01,10:18,1,3,100,97
13,2021-01-01,10:18,2,2,200,131
14,2021-01-01,10:18,0,0,0,0
15,2021-01-01,10:18,0,0,4,4
16,2021-01-01,10:18,0,0,0,0
17,2021-01-01,10:18,0,0,0,0
18,2021-01-01,10:18,0,0,10,8
19,2021-01-01,10:18,0,0,2,4
1,2021-01-01,10:19,0,0,3,3
2,2021-01-01,10:19,0,0,5,5
3,2021-01-01,10:19,0,0,1,2
4,2021-01-01,10:19,0,0,0,0
5,2021-01-01,10:19,0,0,3,0
6,2021-01-01,10:19,0,0,40,38
7,2021-01-01,10:19,0,0,4,4
8,2021-01-01,10:19,0,0,44,45
9,2021-01-01,10:19,4,0,148,105
10,2021-01-01,10:19,0,1,127,116
11,2021-01-01,10:19,0,0,88,172
12,2021-01-01,10:19,0,2,100,99
13,2021-01-01,10:19,5,1,205,132
14,2021-01-01,10:19,0,0,0,0
15,2021-01-01,10:19,0,0,4,4
16,2021-01-01,10:19,0,0,0,0
17,2021-01-01,10:19,0,0,0,0
18,2021-01-01,10:19,0,0,10,8
19,2021-01-01,10:19,0,0,2,4
1,2021-01-01,10:20,0,0,3,3
2,2021-01-01,10:20,0,0,5,5
3,2021-01-01,10:20,0,0,1,2
4,2021-01-01,10:20,0,0,0,0
5,2021-01-01,10:20,0,0,3,0
6,2021-01-01,10:20,2,0,42,38
7,2021-01-01,10:20,0,0,4,4
8,2021-01-01,10:20,0,0,44,45
9,2021-01-01,10:20,1,0,149,105
10,2021-01-01,10:20,1,1,128,117
11,2021-01-01,10:20,5,1,93,173
12,2021-01-01,10:20,1,7,101,106
13,2021-01-01,10:20,1,1,206,133
14,2021-01-01,10:20,0,0,0,0
15,2021-01-01,10:20,0,0,4,4
16,2021-01-01,10:20,0,0,0,0
17,2021-01-01,10:20,0,0,0,0
18,2021-01-01,10:20,0,0,10,8
19,2021-01-01,10:20,0,0,2,4
1,2021-01-01,10:21,0,0,3,3
2,2021-01-01,10:21,0,0,5,5
3,2021-01-01,10:21,0,0,1,2
4,2021-01-01,10:21,0,0,0,0
5,2021-01-01,10:21,0,3,3,3
6,2021-01-01,10:21,0,0,42,38
7,2021-01-01,10:21,0,0,4,4
8,2021-01-01,10:21,0,0,44,45
9,2021-01-01,10:21,0,3,149,108
10,2021-01-01,10:21,0,3,128,120
11,2021-01-01,10:21,9,0,102,173
12,2021-01-01,10:21,0,0,101,106
13,2021-01-01,10:21,0,0,206,133
14,2021-01-01,10:21,0,0,0,0
15,2021-01-01,10:21,0,0,4,4
16,2021-01-01,10:21,0,0,0,0
17,2021-01-01,10:21,0,0,0,0
18,2021-01-01,10:21,0,0,10,8
19,2021-01-01,10:21,0,0,2,4
1,2021-01-01,10:22,0,0,3,3
2,2021-01-01,10:22,0,0,5,5
3,2021-01-01,10:22,0,0,1,2
4,2021-01-01,10:22,0,0,0,0
5,2021-01-01,10:22,0,0,3,3
6,2021-01-01,10:22,0,0,42,38
7,2021-01-01,10:22,0,0,4,4
8,2021-01-01,10:22,0,0,44,45
9,2021-01-01,10:22,0,0,149,108
10,2021-01-01,10:22,0,3,128,123
11,2021-01-01,10:22,2,1,104,174
12,2021-01-01,10:22,3,0,104,106
13,2021-01-01,10:22,1,3,207,136
14,2021-01-01,10:22,0,0,0,0
15,2021-01-01,10:22,0,0,4,4
16,2021-01-01,10:22,0,0,0,0
17,2021-01-01,10:22,0,0,0,0
18,2021-01-01,10:22,0,0,10,8
19,2021-01-01,10:22,0,0,2,4
1,2021-01-01,10:23,0,0,3,3
2,2021-01-01,10:23,0,0,5,5
3,2021-01-01,10:23,0,0,1,2
4,2021-01-01,10:23,0,0,0,0
5,2021-01-01,10:23,0,0,3,3
6,2021-01-01,10:23,0,0,42,38
7,2021-01-01,10:23,0,0,4,4
8,2021-01-01,10:23,0,0,44,45
9,2021-01-01,10:23,1,1,150,109
10,2021-01-01,10:23,0,0,128,123
11,2021-01-01,10:23,0,0,104,174
12,2021-01-01,10:23,1,1,105,107
13,2021-01-01,10:23,4,4,211,140
14,2021-01-01,10:23,0,0,0,0
15,2021-01-01,10:23,0,0,4,4
16,2021-01-01,10:23,0,0,0,0
17,2021-01-01,10:23,0,0,0,0
18,2021-01-01,10:23,0,2,10,10
19,2021-01-01,10:23,2,0,4,4
1,2021-01-01,10:24,0,0,3,3
2,2021-01-01,10:24,0,0,5,5
3,2021-01-01,10:24,0,0,1,2
4,2021-01-01,10:24,0,0,0,0
5,2021-01-01,10:24,0,0,3,3
6,2021-01-01,10:24,0,0,42,38
7,2021-01-01,10:24,0,0,4,4
8,2021-01-01,10:24,0,0,44,45
9,2021-01-01,10:24,3,1,153,110
10,2021-01-01,10:24,0,0,128,123
11,2021-01-01,10:24,0,0,104,174
12,2021-01-01,10:24,1,0,106,107
13,2021-01-01,10:24,3,2,214,142
14,2021-01-01,10:24,0,0,0,0
15,2021-01-01,10:24,0,0,4,4
16,2021-01-01,10:24,0,0,0,0
17,2021-01-01,10:24,0,0,0,0
18,2021-01-01,10:24,0,0,10,10
19,2021-01-01,10:24,0,0,4,4
1,2021-01-01,10:25,0,0,3,3
2,2021-01-01,10:25,0,0,5,5
3,2021-01-01,10:25,0,0,1,2
4,2021-01-01,10:25,0,0,0,0
5,2021-01-01,10:25,0,0,3,3
6,2021-01-01,10:25,0,0,42,38
7,2021-01-01,10:25,0,0,4,4
8,2021-01-01,10:25,0,0,44,45
9,2021-01-01,10:25,1,0,154,110
10,2021-01-01,10:25,0,1,128,124
11,2021-01-01,10:25,1,1,105,175
12,2021-01-01,10:25,1,0,107,107
13,2021-01-01,10:25,0,4,214,146
14,2021-01-01,10:25,0,0,0,0
15,2021-01-01,10:25,0,0,4,4
16,2021-01-01,10:25,0,0,0,0
17,2021-01-01,10:25,0,0,0,0
18,2021-01-01,10:25,0,0,10,10
19,2021-01-01,10:25,0,0,4,4
1,2021-01-01,10:26,0,0,3,3
2,2021-01-01,10:26,0,0,5,5
3,2021-01-01,10:26,0,0,1,2
4,2021-01-01,10:26,0,0,0,0
5,2021-01-01,10:26,0,0,3,3
6,2021-01-01,10:26,0,0,42,38
7,2021-01-01,10:26,0,0,4,4
8,2021-01-01,10:26,0,0,44,45
9,2021-01-01,10:26,0,0,154,110
10,2021-01-01,10:26,0,2,128,126
11,2021-01-01,10:26,1,1,106,176
12,2021-01-01,10:26,0,1,107,108
13,2021-01-01,10:26,2,2,216,148
14,2021-01-01,10:26,0,0,0,0
15,2021-01-01,10:26,0,0,4,4
16,2021-01-01,10:26,0,0,0,0
17,2021-01-01,10:26,0,0,0,0
18,2021-01-01,10:26,1,0,11,10
19,2021-01-01,10:26,0,0,4,4
1,2021-01-01,10:27,0,0,3,3
2,2021-01-01,10:27,0,0,5,5
3,2021-01-01,10:27,0,0,1,2
4,2021-01-01,10:27,0,0,0,0
5,2021-01-01,10:27,0,0,3,3
6,2021-01-01,10:27,2,0,44,38
7,2021-01-01,10:27,0,0,4,4
8,2021-01-01,10:27,0,0,44,45
9,2021-01-01,10:27,1,6,155,116
10,2021-01-01,10:27,0,0,128,126
11,2021-01-01,10:27,1,2,107,178
12,2021-01-01,10:27,0,0,107,108
13,2021-01-01,10:27,2,0,218,148
14,2021-01-01,10:27,0,0,0,0
15,2021-01-01,10:27,0,0,4,4
16,2021-01-01,10:27,0,0,0,0
17,2021-01-01,10:27,0,0,0,0
18,2021-01-01,10:27,0,0,11,10
19,2021-01-01,10:27,0,0,4,4
1,2021-01-01,10:28,0,0,3,3
2,2021-01-01,10:28,0,0,5,5
3,2021-01-01,10:28,0,0,1,2
4,2021-01-01,10:28,0,0,0,0
5,2021-01-01,10:28,0,0,3,3
6,2021-01-01,10:28,0,0,44,38
7,2021-01-01,10:28,0,0,4,4
8,2021-01-01,10:28,0,0,44,45
9,2021-01-01,10:28,1,1,156,117
10,2021-01-01,10:28,3,3,131,129
11,2021-01-01,10:28,0,0,107,178
12,2021-01-01,10:28,1,0,108,108
13,2021-01-01,10:28,0,0,218,148
14,2021-01-01,10:28,0,0,0,0
15,2021-01-01,10:28,0,0,4,4
16,2021-01-01,10:28,0,0,0,0
17,2021-01-01,10:28,0,0,0,0
18,2021-01-01,10:28,0,0,11,10
19,2021-01-01,10:28,0,0,4,4
1,2021-01-01,10:29,0,0,3,3
2,2021-01-01,10:29,0,0,5,5
3,2021-01-01,10:29,0,0,1,2
4,2021-01-01,10:29,0,0,0,0
5,2021-01-01,10:29,0,0,3,3
6,2021-01-01,10:29,0,0,44,38
7,2021-01-01,10:29,0,0,4,4
8,2021-01-01,10:29,0,0,44,45
9,2021-01-01,10:29,4,0,160,117
10,2021-01-01,10:29,0,1,131,130
11,2021-01-01,10:29,0,0,107,178
12,2021-01-01,10:29,1,0,109,108
13,2021-01-01,10:29,3,1,221,149
14,2021-01-01,10:29,0,0,0,0
15,2021-01-01,10:29,0,0,4,4
16,2021-01-01,10:29,0,0,0,0
17,2021-01-01,10:29,0,0,0,0
18,2021-01-01,10:29,0,0,11,10
19,2021-01-01,10:29,0,0,4,4
1,2021-01-01,10:30,0,0,3,3
2,2021-01-01,10:30,0,0,5,5
3,2021-01-01,10:30,0,0,1,2
4,2021-01-01,10:30,0,0,0,0
5,2021-01-01,10:30,0,0,3,3
6,2021-01-01,10:30,1,0,45,38
7,2021-01-01,10:30,0,0,4,4
8,2021-01-01,10:30,0,0,44,45
9,2021-01-01,10:30,3,0,163,117
10,2021-01-01,10:30,0,0,131,130
11,2021-01-01,10:30,0,1,107,179
12,2021-01-01,10:30,2,1,111,109
13,2021-01-01,10:30,0,1,221,150
14,2021-01-01,10:30,0,0,0,0
15,2021-01-01,10:30,0,0,4,4
16,2021-01-01,10:30,0,0,0,0
17,2021-01-01,10:30,0,0,0,0
18,2021-01-01,10:30,0,0,11,10
19,2021-01-01,10:30,0,0,4,4
1,2021-01-01,10:31,0,0,3,3
2,2021-01-01,10:31,0,0,5,5
3,2021-01-01,10:31,0,0,1,2
4,2021-01-01,10:31,0,0,0,0
5,2021-01-01,10:31,0,0,3,3
6,2021-01-01,10:31,0,0,45,38
7,2021-01-01,10:31,0,0,4,4
8,2021-01-01,10:31,0,0,44,45
9,2021-01-01,10:31,0,1,163,118
10,2021-01-01,10:31,4,1,135,131
11,2021-01-01,10:31,0,0,107,179
12,2021-01-01,10:31,6,1,117,110
13,2021-01-01,10:31,1,1,222,151
14,2021-01-01,10:31,0,0,0,0
15,2021-01-01,10:31,0,0,4,4
16,2021-01-01,10:31,0,0,0,0
17,2021-01-01,10:31,0,0,0,0
18,2021-01-01,10:31,0,0,11,10
19,2021-01-01,10:31,0,0,4,4
1,2021-01-01,10:32,0,0,3,3
2,2021-01-01,10:32,0,0,5,5
3,2021-01-01,10:32,0,0,1,2
4,2021-01-01,10:32,0,0,0,0
5,2021-01-01,10:32,0,0,3,3
6,2021-01-01,10:32,1,0,46,38
7,2021-01-01,10:32,0,0,4,4
8,2021-01-01,10:32,0,0,44,45
9,2021-01-01,10:32,2,0,165,118
10,2021-01-01,10:32,1,0,136,131
11,2021-01-01,10:32,0,0,107,179
12,2021-01-01,10:32,0,0,117,110
13,2021-01-01,10:32,1,0,223,151
14,2021-01-01,10:32,0,0,0,0
15,2021-01-01,10:32,0,0,4,4
16,2021-01-01,10:32,0,0,0,0
17,2021-01-01,10:32,0,0,0,0
18,2021-01-01,10:32,0,0,11,10
19,2021-01-01,10:32,0,0,4,4
1,2021-01-01,10:33,0,0,3,3
2,2021-01-01,10:33,0,0,5,5
3,2021-01-01,10:33,0,0,1,2
4,2021-01-01,10:33,0,0,0,0
5,2021-01-01,10:33,0,0,3,3
6,2021-01-01,10:33,0,0,46,38
7,2021-01-01,10:33,0,0,4,4
8,2021-01-01,10:33,0,0,44,45
9,2021-01-01,10:33,0,4,165,122
10,2021-01-01,10:33,0,1,136,132
11,2021-01-01,10:33,1,0,108,179
12,2021-01-01,10:33,1,1,118,111
13,2021-01-01,10:33,1,1,224,152
14,2021-01-01,10:33,0,0,0,0
15,2021-01-01,10:33,0,0,4,4
16,2021-01-01,10:33,0,0,0,0
17,2021-01-01,10:33,0,0,0,0
18,2021-01-01,10:33,0,0,11,10
19,2021-01-01,10:33,0,0,4,4
1,2021-01-01,10:34,0,0,3,3
2,2021-01-01,10:34,0,0,5,5
3,2021-01-01,10:34,0,0,1,2
4,2021-01-01,10:34,0,0,0,0
5,2021-01-01,10:34,0,0,3,3
6,2021-01-01,10:34,0,0,46,38
7,2021-01-01,10:34,0,0,4,4
8,2021-01-01,10:34,0,0,44,45
9,2021-01-01,10:34,0,0,165,122
10,2021-01-01,10:34,1,0,137,132
11,2021-01-01,10:34,0,1,108,180
12,2021-01-01,10:34,0,1,118,112
13,2021-01-01,10:34,0,5,224,157
14,2021-01-01,10:34,0,0,0,0
15,2021-01-01,10:34,0,0,4,4
16,2021-01-01,10:34,0,0,0,0
17,2021-01-01,10:34,0,0,0,0
18,2021-01-01,10:34,0,0,11,10
19,2021-01-01,10:34,0,0,4,4
1,2021-01-01,10:35,0,0,3,3
2,2021-01-01,10:35,0,0,5,5
3,2021-01-01,10:35,0,0,1,2
4,2021-01-01,10:35,0,0,0,0
5,2021-01-01,10:35,0,0,3,3
6,2021-01-01,10:35,0,0,46,38
7,2021-01-01,10:35,0,0,4,4
8,2021-01-01,10:35,0,0,44,45
9,2021-01-01,10:35,0,1,165,123
10,2021-01-01,10:35,1,0,138,132
11,2021-01-01,10:35,0,0,108,180
12,2021-01-01,10:35,0,1,118,113
13,2021-01-01,10:35,0,1,224,158
14,2021-01-01,10:35,0,0,0,0
15,2021-01-01,10:35,0,0,4,4
16,2021-01-01,10:35,0,0,0,0
17,2021-01-01,10:35,0,0,0,0
18,2021-01-01,10:35,0,0,11,10
19,2021-01-01,10:35,0,1,4,5
1,2021-01-01,10:36,0,0,3,3
2,2021-01-01,10:36,0,0,5,5
3,2021-01-01,10:36,0,0,1,2
4,2021-01-01,10:36,0,0,0,0
5,2021-01-01,10:36,0,0,3,3
6,2021-01-01,10:36,0,1,46,39
7,2021-01-01,10:36,0,0,4,4
8,2021-01-01,10:36,0,0,44,45
9,2021-01-01,10:36,1,0,166,123
10,2021-01-01,10:36,2,1,140,133
11,2021-01-01,10:36,0,0,108,180
12,2021-01-01,10:36,3,3,121,116
13,2021-01-01,10:36,4,3,228,161
14,2021-01-01,10:36,0,0,0,0
15,2021-01-01,10:36,0,0,4,4
16,2021-01-01,10:36,0,0,0,0
17,2021-01-01,10:36,0,0,0,0
18,2021-01-01,10:36,1,0,12,10
19,2021-01-01,10:36,1,1,5,6
1,2021-01-01,10:37,0,0,3,3
2,2021-01-01,10:37,0,0,5,5
3,2021-01-01,10:37,0,0,1,2
4,2021-01-01,10:37,0,0,0,0
5,2021-01-01,10:37,0,0,3,3
6,2021-01-01,10:37,0,1,46,40
7,2021-01-01,10:37,0,0,4,4
8,2021-01-01,10:37,0,0,44,45
9,2021-01-01,10:37,0,2,166,125
10,2021-01-01,10:37,1,1,141,134
11,2021-01-01,10:37,0,0,108,180
12,2021-01-01,10:37,0,2,121,118
13,2021-01-01,10:37,1,1,229,162
14,2021-01-01,10:37,0,0,0,0
15,2021-01-01,10:37,0,0,4,4
16,2021-01-01,10:37,0,0,0,0
17,2021-01-01,10:37,0,0,0,0
18,2021-01-01,10:37,0,1,12,11
19,2021-01-01,10:37,0,0,5,6
1,2021-01-01,10:38,0,0,3,3
2,2021-01-01,10:38,0,0,5,5
3,2021-01-01,10:38,0,0,1,2
4,2021-01-01,10:38,0,0,0,0
5,2021-01-01,10:38,0,0,3,3
6,2021-01-01,10:38,0,0,46,40
7,2021-01-01,10:38,0,0,4,4
8,2021-01-01,10:38,0,0,44,45
9,2021-01-01,10:38,1,0,167,125
10,2021-01-01,10:38,1,1,142,135
11,2021-01-01,10:38,0,4,108,184
12,2021-01-01,10:38,2,1,123,119
13,2021-01-01,10:38,0,0,229,162
14,2021-01-01,10:38,0,0,0,0
15,2021-01-01,10:38,0,0,4,4
16,2021-01-01,10:38,0,0,0,0
17,2021-01-01,10:38,0,0,0,0
18,2021-01-01,10:38,0,0,12,11
19,2021-01-01,10:38,0,0,5,6
1,2021-01-01,10:39,0,0,3,3
2,2021-01-01,10:39,0,0,5,5
3,2021-01-01,10:39,0,0,1,2
4,2021-01-01,10:39,0,0,0,0
5,2021-01-01,10:39,0,0,3,3
6,2021-01-01,10:39,0,0,46,40
7,2021-01-01,10:39,0,0,4,4
8,2021-01-01,10:39,0,0,44,45
9,2021-01-01,10:39,0,1,167,126
10,2021-01-01,10:39,0,1,142,136
11,2021-01-01,10:39,0,0,108,184
12,2021-01-01,10:39,0,1,123,120
13,2021-01-01,10:39,2,0,231,162
14,2021-01-01,10:39,0,0,0,0
15,2021-01-01,10:39,0,0,4,4
16,2021-01-01,10:39,0,0,0,0
17,2021-01-01,10:39,0,0,0,0
18,2021-01-01,10:39,0,0,12,11
19,2021-01-01,10:39,0,0,5,6
1,2021-01-01,10:40,0,0,3,3
2,2021-01-01,10:40,0,0,5,5
3,2021-01-01,10:40,0,0,1,2
4,2021-01-01,10:40,0,0,0,0
5,2021-01-01,10:40,0,0,3,3
6,2021-01-01,10:40,0,0,46,40
7,2021-01-01,10:40,0,0,4,4
8,2021-01-01,10:40,0,0,44,45
9,2021-01-01,10:40,0,0,167,126
10,2021-01-01,10:40,0,0,142,136
11,2021-01-01,10:40,0,0,108,184
12,2021-01-01,10:40,1,0,124,120
13,2021-01-01,10:40,1,0,232,162
14,2021-01-01,10:40,0,0,0,0
15,2021-01-01,10:40,0,0,4,4
16,2021-01-01,10:40,0,0,0,0
17,2021-01-01,10:40,0,0,0,0
18,2021-01-01,10:40,0,0,12,11
19,2021-01-01,10:40,0,0,5,6
1,2021-01-01,10:41,0,0,3,3
2,2021-01-01,10:41,0,0,5,5
3,2021-01-01,10:41,0,0,1,2
4,2021-01-01,10:41,0,0,0,0
5,2021-01-01,10:41,0,0,3,3
6,2021-01-01,10:41,0,0,46,40
7,2021-01-01,10:41,0,0,4,4
8,2021-01-01,10:41,0,0,44,45
9,2021-01-01,10:41,0,0,167,126
10,2021-01-01,10:41,2,2,144,138
11,2021-01-01,10:41,0,0,108,184
12,2021-01-01,10:41,1,0,125,120
13,2021-01-01,10:41,1,2,233,164
14,2021-01-01,10:41,0,0,0,0
15,2021-01-01,10:41,0,0,4,4
16,2021-01-01,10:41,0,0,0,0
17,2021-01-01,10:41,0,0,0,0
18,2021-01-01,10:41,0,0,12,11
19,2021-01-01,10:41,0,0,5,6
1,2021-01-01,10:42,0,0,3,3
2,2021-01-01,10:42,0,0,5,5
3,2021-01-01,10:42,0,0,1,2
4,2021-01-01,10:42,0,0,0,0
5,2021-01-01,10:42,0,0,3,3
6,2021-01-01,10:42,0,0,46,40
7,2021-01-01,10:42,0,0,4,4
8,2021-01-01,10:42,0,0,44,45
9,2021-01-01,10:42,1,0,168,126
10,2021-01-01,10:42,0,2,144,140
11,2021-01-01,10:42,0,0,108,184
12,2021-01-01,10:42,0,3,125,123
13,2021-01-01,10:42,0,3,233,167
14,2021-01-01,10:42,0,0,0,0
15,2021-01-01,10:42,0,0,4,4
16,2021-01-01,10:42,0,0,0,0
17,2021-01-01,10:42,0,0,0,0
18,2021-01-01,10:42,0,0,12,11
19,2021-01-01,10:42,2,0,7,6
1,2021-01-01,10:43,0,0,3,3
2,2021-01-01,10:43,0,0,5,5
3,2021-01-01,10:43,0,0,1,2
4,2021-01-01,10:43,0,0,0,0
5,2021-01-01,10:43,0,0,3,3
